session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
e1314ij0,10,9nom3o3o,119,mock,Discussion,1754605522,18,0,0
e1314ij0,11,yhb6j30f,119,mock,Discussion,1754605523,18,0,0
e1314ij0,5,5hpzljkv,119,mock,Discussion,1754605523,18,0,0
e1314ij0,4,k3uyxkex,122,mock,DiscussionGRPWaitPage,1754605523,19,0,1
e1314ij0,5,5hpzljkv,122,mock,DiscussionGRPWaitPage,1754605523,19,0,1
e1314ij0,6,xqv346fl,122,mock,DiscussionGRPWaitPage,1754605523,19,0,1
e1314ij0,10,9nom3o3o,122,mock,DiscussionGRPWaitPage,1754605523,19,0,1
e1314ij0,2,e7yqt270,122,mock,DiscussionGRPWaitPage,1754605523,19,0,1
e1314ij0,11,yhb6j30f,122,mock,DiscussionGRPWaitPage,1754605523,19,0,1
e1314ij0,12,yogts1y3,122,mock,DiscussionGRPWaitPage,1754605523,19,0,1
e1314ij0,16,fd57dx7c,122,mock,DiscussionGRPWaitPage,1754605523,19,0,1
e1314ij0,16,fd57dx7c,125,mock,Discussion,1754605525,19,0,0
e1314ij0,12,yogts1y3,125,mock,Discussion,1754605525,19,0,0
e1314ij0,6,xqv346fl,125,mock,Discussion,1754605526,19,0,0
e1314ij0,4,k3uyxkex,125,mock,Discussion,1754605526,19,0,0
e1314ij0,10,9nom3o3o,125,mock,Discussion,1754605526,19,0,0
e1314ij0,5,5hpzljkv,125,mock,Discussion,1754605527,19,0,0
e1314ij0,11,yhb6j30f,125,mock,Discussion,1754605528,19,0,0
e1314ij0,2,e7yqt270,125,mock,Discussion,1754605529,19,0,0
e1314ij0,4,k3uyxkex,128,mock,DiscussionGRPWaitPage,1754605529,20,0,1
e1314ij0,5,5hpzljkv,128,mock,DiscussionGRPWaitPage,1754605529,20,0,1
e1314ij0,6,xqv346fl,128,mock,DiscussionGRPWaitPage,1754605529,20,0,1
e1314ij0,2,e7yqt270,128,mock,DiscussionGRPWaitPage,1754605529,20,0,1
e1314ij0,10,9nom3o3o,128,mock,DiscussionGRPWaitPage,1754605529,20,0,1
e1314ij0,11,yhb6j30f,128,mock,DiscussionGRPWaitPage,1754605529,20,0,1
e1314ij0,12,yogts1y3,128,mock,DiscussionGRPWaitPage,1754605529,20,0,1
e1314ij0,16,fd57dx7c,128,mock,DiscussionGRPWaitPage,1754605529,20,0,1
e1314ij0,12,yogts1y3,131,mock,Discussion,1754605531,20,0,0
e1314ij0,16,fd57dx7c,131,mock,Discussion,1754605531,20,0,0
e1314ij0,6,xqv346fl,131,mock,Discussion,1754605532,20,0,0
e1314ij0,10,9nom3o3o,131,mock,Discussion,1754605532,20,0,0
e1314ij0,2,e7yqt270,131,mock,Discussion,1754605533,20,0,0
e1314ij0,5,5hpzljkv,131,mock,Discussion,1754605534,20,0,0
e1314ij0,11,yhb6j30f,131,mock,Discussion,1754605534,20,0,0
e1314ij0,4,k3uyxkex,131,mock,Discussion,1754605534,20,0,0
e1314ij0,23,a03yndq2,3,presurvey,NeighborhoodInstruction,1754605567,1,0,0
e1314ij0,21,3nhys1m2,9,presurvey,ExperimentInstruction,1754605569,1,0,0
e1314ij0,24,verhg2h2,0,,InitializeParticipant,1754605570,1,0,0
e1314ij0,24,verhg2h2,1,presurvey,Introduction,1754605579,1,0,0
e1314ij0,18,8g8gfph3,4,presurvey,Training,1754605593,1,0,0
e1314ij0,24,verhg2h2,2,presurvey,Demographics,1754605594,1,0,0
e1314ij0,24,verhg2h2,3,presurvey,NeighborhoodInstruction,1754605622,1,0,0
e1314ij0,18,8g8gfph3,5,presurvey,TrainingNeighbor_1,1754605623,1,0,0
e1314ij0,20,2ssq2rit,5,presurvey,TrainingNeighbor_1,1754605630,1,0,0
e1314ij0,18,8g8gfph3,9,presurvey,ExperimentInstruction,1754605633,1,0,0
e1314ij0,23,a03yndq2,4,presurvey,Training,1754605641,1,0,0
e1314ij0,21,3nhys1m2,10,presurvey,Scenario,1754605645,1,0,0
e1314ij0,20,2ssq2rit,6,presurvey,TrainingNeighbor_2,1754605662,1,0,0
e1314ij0,24,verhg2h2,4,presurvey,Training,1754605671,1,0,0
e1314ij0,20,2ssq2rit,7,presurvey,AttentionCheck,1754605677,1,0,0
e1314ij0,20,2ssq2rit,8,presurvey,TrainingNeighbor_3,1754605691,1,0,0
e1314ij0,18,8g8gfph3,10,presurvey,Scenario,1754605703,1,0,0
e1314ij0,21,3nhys1m2,11,presurvey,Commitment,1754605707,1,0,0
e1314ij0,18,8g8gfph3,11,presurvey,Commitment,1754605730,1,0,0
e1314ij0,23,a03yndq2,5,presurvey,TrainingNeighbor_1,1754605733,1,0,0
e1314ij0,24,verhg2h2,5,presurvey,TrainingNeighbor_1,1754605739,1,0,0
e1314ij0,24,verhg2h2,9,presurvey,ExperimentInstruction,1754605744,1,0,0
e1314ij0,23,a03yndq2,6,presurvey,TrainingNeighbor_2,1754605802,1,0,0
e1314ij0,24,verhg2h2,10,presurvey,Scenario,1754605810,1,0,0
e1314ij0,23,a03yndq2,7,presurvey,AttentionCheck,1754605826,1,0,0
e1314ij0,24,verhg2h2,11,presurvey,Commitment,1754605841,1,0,0
e1314ij0,17,flvbefk9,3,presurvey,NeighborhoodInstruction,1754605867,1,0,0
e1314ij0,23,a03yndq2,8,presurvey,TrainingNeighbor_3,1754605891,1,0,0
e1314ij0,25,1astlv3l,0,,InitializeParticipant,1754606005,1,0,0
e1314ij0,25,1astlv3l,1,presurvey,Introduction,1754606015,1,0,0
e1314ij0,25,1astlv3l,2,presurvey,Demographics,1754606027,1,0,0
e1314ij0,26,5elsyp1y,0,,InitializeParticipant,1754606032,1,0,0
e1314ij0,25,1astlv3l,3,presurvey,NeighborhoodInstruction,1754606064,1,0,0
e1314ij0,27,tezgoeuz,0,,InitializeParticipant,1754606072,1,0,0
e1314ij0,27,tezgoeuz,1,presurvey,Introduction,1754606078,1,0,0
e1314ij0,26,5elsyp1y,1,presurvey,Introduction,1754606081,1,0,0
