session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
19yrypoq,15,w2j0qzso,80,mock,DiscussionGRPWaitPage,1755898516,12,0,1
19yrypoq,30,60w3o5nq,80,mock,DiscussionGRPWaitPage,1755898516,12,0,1
19yrypoq,23,rg1i9b6i,80,mock,DiscussionGRPWaitPage,1755898516,12,0,1
19yrypoq,26,o33shhic,80,mock,DiscussionGRPWaitPage,1755898516,12,0,1
19yrypoq,28,9mdbdt4y,80,mock,DiscussionGRPWaitPage,1755898516,12,0,1
19yrypoq,28,9mdbdt4y,83,mock,Discussion,1755898520,12,0,0
19yrypoq,30,60w3o5nq,83,mock,Discussion,1755898522,12,0,0
19yrypoq,26,o33shhic,83,mock,Discussion,1755898523,12,0,0
19yrypoq,23,rg1i9b6i,83,mock,Discussion,1755898525,12,0,0
19yrypoq,8,u0oh5ww3,83,mock,Discussion,1755898525,12,0,0
19yrypoq,6,okdapvou,83,mock,Discussion,1755898526,12,0,0
19yrypoq,15,w2j0qzso,83,mock,Discussion,1755898540,12,0,0
19yrypoq,38,nuyhii86,10,presurvey,Scenario,1755898543,1,0,0
19yrypoq,11,fuvncn2j,83,mock,Discussion,1755898553,12,1,0
19yrypoq,8,u0oh5ww3,86,mock,DiscussionGRPWaitPage,1755898553,13,0,1
19yrypoq,6,okdapvou,86,mock,DiscussionGRPWaitPage,1755898553,13,0,1
19yrypoq,11,fuvncn2j,86,mock,DiscussionGRPWaitPage,1755898553,13,0,1
19yrypoq,15,w2j0qzso,86,mock,DiscussionGRPWaitPage,1755898553,13,0,1
19yrypoq,30,60w3o5nq,86,mock,DiscussionGRPWaitPage,1755898553,13,0,1
19yrypoq,23,rg1i9b6i,86,mock,DiscussionGRPWaitPage,1755898553,13,0,1
19yrypoq,26,o33shhic,86,mock,DiscussionGRPWaitPage,1755898553,13,0,1
19yrypoq,28,9mdbdt4y,86,mock,DiscussionGRPWaitPage,1755898553,13,0,1
19yrypoq,24,6ga4497o,12,mock,GroupingWaitPage,1755898556,1,0,1
19yrypoq,24,6ga4497o,13,mock,GroupSizeWaitPage,1755898556,1,0,1
19yrypoq,28,9mdbdt4y,89,mock,Discussion,1755898557,13,0,0
19yrypoq,8,u0oh5ww3,89,mock,Discussion,1755898557,13,0,0
19yrypoq,6,okdapvou,89,mock,Discussion,1755898557,13,0,0
19yrypoq,30,60w3o5nq,89,mock,Discussion,1755898558,13,0,0
19yrypoq,23,rg1i9b6i,89,mock,Discussion,1755898560,13,0,0
19yrypoq,26,o33shhic,89,mock,Discussion,1755898562,13,0,0
19yrypoq,15,w2j0qzso,89,mock,Discussion,1755898585,13,1,0
19yrypoq,11,fuvncn2j,89,mock,Discussion,1755898589,13,1,0
19yrypoq,23,rg1i9b6i,92,mock,DiscussionGRPWaitPage,1755898589,14,0,1
19yrypoq,30,60w3o5nq,92,mock,DiscussionGRPWaitPage,1755898589,14,0,1
19yrypoq,26,o33shhic,92,mock,DiscussionGRPWaitPage,1755898589,14,0,1
19yrypoq,28,9mdbdt4y,92,mock,DiscussionGRPWaitPage,1755898589,14,0,1
19yrypoq,8,u0oh5ww3,92,mock,DiscussionGRPWaitPage,1755898589,14,0,1
19yrypoq,11,fuvncn2j,92,mock,DiscussionGRPWaitPage,1755898589,14,0,1
19yrypoq,15,w2j0qzso,92,mock,DiscussionGRPWaitPage,1755898589,14,0,1
